Column	Type	Name	Size	Score	P-value	Adj. p-value	Mean	Median
t.statistic.M03-D14	GOMF name	isoprenoid binding	12	0.5587203474774474	8.119522425146275E-4	0.0162390448502925	3.3975055132718253	3.2324910922300645
t.statistic.M18-M03	GOMF name	hydrogen ion transmembrane transporter activity	45	0.7689345213508781	5.683300974859356E-19	1.12415693282718E-16	3.2058587730482273	3.230642481521653
t.statistic.M18-M03	GOMF name	organic acid transmembrane transporter activity	26	0.6701726290646545	3.531664890275924E-9	2.49486898320206E-7	2.987146576647999	3.2305371902928144
t.statistic.M03-D14	GOMF name	NAD binding	54	0.4493980858381935	1.2437166065975796E-8	1.19557273795509E-6	2.3941843514348142	3.228095847300097
t.statistic.M18-M03	GOMF name	wide pore channel activity	8	0.6811466760464298	8.551873139256204E-4	0.0132845065990435	2.5394509219989625	3.185889243366976
t.statistic.M18-M03	GOBP slim name	hydrogen transport	50	0.7887455705173636	6.793121837404942E-22	8.76930273555911E-21	3.15377708686656	3.175157933124631
t.statistic.M18-M03	GOMF name	membrane insertase activity	15	0.7204672184069967	1.3912988320991117E-6	5.3610177075819E-5	2.791611735267048	3.1665970246080515
t.statistic.M18-M03	GOCC slim name	NADH dehydrogenase complex	39	0.7229862386361061	6.555082394190473E-15	6.24917854912825E-14	2.8046841549941575	3.149903363102576
t.statistic.M18-M03	KEGG name	Oxidative phosphorylation	89	0.7411179825396668	3.0034826211729582E-33	7.98926377232007E-31	2.864625868940275	3.1488335084810295
t.statistic.M18-M03	GOCC slim name	respiratory chain complex IV	15	0.7403298702823267	7.074673187070288E-7	3.37226088583684E-6	2.9276495074612527	3.1488335084810295
t.statistic.M03-D14	GOMF name	oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor	39	0.5397007758142176	5.946283362006965E-9	5.90664147292692E-7	3.0211626960299562	3.1409372704574667
t.statistic.M03-D14	KEGG name	Citrate cycle (TCA cycle)	27	0.32617527928196155	0.0034036232063845923	0.0150893962149717	1.4038826902844062	3.1409372704574667
t.statistic.M03-D14	KEGG name	Tryptophan metabolism	24	0.4696462448387457	6.985819221188301E-5	5.0222376022597E-4	2.459715007922779	3.123158850952805
t.statistic.M18-M03	GOMF name	solute:cation symporter activity	10	0.6912385643912737	1.5531641952176077E-4	0.00333930301971786	3.0262473194792046	3.11763997415693
t.statistic.M03-D14	KEGG name	beta-Alanine metabolism	19	0.5563947500462143	2.7446499503552288E-5	2.11251198902042E-4	2.909390628684157	3.105380431448144
t.statistic.M18-M03	GOMF name	carboxylic acid transmembrane transporter activity	25	0.6589733639089788	1.2421733517706252E-8	7.52148639735397E-7	2.936798030796325	3.10151106323833
